SEASON;LEAGUE;DIV;SEASON_TYPE;TEAM;PLAYER;POS;ROLE;ID;EST_POS;EST_ROLE;BORN;GP;MP;PT;RB;AS;ST;BS;TO;PF;EF;DD;TD;MPG;PPG;RPG;APG;SPG;BPG;TOPG;PFPG;EFPG;PER;PIE;2PM;2PA;2P%;3PM;3PA;3P%;FGM;FGA;FG%;FTM;FTA;FT%;ORTG;DRTG;NRTG;OBPM;DBPM;BPM;VORP;OWS;DWS;WS;WS_40;FIC;FIC_Gm;AS_RATIO;AS_RATE;AS_TO;REB%;ST%;BS%;USAGE;TS%;EFG%;TOV%;ORB%;FT_RATE
20222023;NBBL;NBBL A;REGULAR SEASON;Hamburg Towers;Laurenz Wulf;Forward;Receiver;20222023_NBBL_NBBL A_REGULAR SEASON_Hamburg Towers_Laurenz Wulf;3.8;4.2;2005;13;226.6;46;62;19;16;1;33;31;61;0;0;17.4;3.5;4.8;1.5;1.2;0.1;2.5;2.4;4.7;8.2;1.4;19;47;40.4;1;14;7.1;20;61;32.8;5;14;35.7;65.3;86.8;-21.5;-1.9;0.7;-1.2;0.5;-0.7;0.5;-0.2;0.0;35.3;2.7;6.9;18.2;0.6;14.6;3.3;0.4;17.4;34.5;33.6;32.9;11.6;8.2
20222023;NBBL;NBBL A;REGULAR SEASON;Hamburg Towers;Mika Tangermann;Forward;Creator;20222023_NBBL_NBBL A_REGULAR SEASON_Hamburg Towers_Mika Tangermann;4.6;2.4;2005;12;254.7;129;58;12;12;8;15;21;152;0;0;21.2;10.8;4.8;1.0;1.0;0.7;1.3;1.8;12.7;29.9;10.4;47;81;58.0;2;14;14.3;49;95;51.6;29;35;82.9;116.7;88.6;28.1;2.7;-0.3;2.4;2.5;1.2;0.5;1.8;0.3;99.9;8.3;3.7;9.3;0.8;12.3;2.2;3.0;19.3;59.2;52.6;12.0;8.8;30.5
20222023;NBBL;NBBL A;REGULAR SEASON;Hamburg Towers;Nelson Martin;Combo;Pure Creator;20222023_NBBL_NBBL A_REGULAR SEASON_Hamburg Towers_Nelson Martin;2.1;1.9;2006;13;248.1;141;31;19;14;0;46;26;83;0;0;19.1;10.8;2.4;1.5;1.1;0.0;3.5;2.0;6.4;19.5;4.4;25;54;46.3;15;44;34.1;40;98;40.8;46;64;71.9;90.3;91.1;-0.9;-2.1;-2.1;-4.2;-1.2;0.2;0.4;0.6;0.1;42.3;3.3;4.3;10.7;0.4;6.7;2.6;0.0;27.0;57.0;48.5;26.7;2.5;46.9
20222023;NBBL;NBBL A;REGULAR SEASON;Hamburg Towers;Noé Bom;Point;Pure Creator;20222023_NBBL_NBBL A_REGULAR SEASON_Hamburg Towers_Noé Bom;1.4;1.9;2006;13;302.1;127;38;40;29;0;39;25;122;0;0;23.2;9.8;2.9;3.1;2.2;0.0;3.0;1.9;9.4;22.0;7.2;43;76;56.6;7;31;22.6;50;107;46.7;20;36;55.6;92.9;88.2;4.7;1.6;1.2;2.8;3.0;0.4;0.6;1.0;0.1;83.0;6.4;8.5;23.4;1.0;6.7;4.5;0.0;21.0;52.3;50.0;24.1;5.2;18.7
20222023;NBBL;NBBL A;REGULAR SEASON;Hamburg Towers;Paul Weber;Big;Neutral;20222023_NBBL_NBBL A_REGULAR SEASON_Hamburg Towers_Paul Weber;4.9;3.9;2006;4;23.0;9;6;0;0;0;1;3;9;0;0;5.7;2.3;1.5;0.0;0.0;0.0;0.3;0.8;2.3;15.7;1.4;3;4;75.0;1;4;25.0;4;8;50.0;0;1;0.0;105.1;88.5;16.6;-4.1;-0.6;-4.7;-0.2;0.1;0.0;0.1;0.2;4.9;1.2;0.0;0.0;0.0;12.8;0.0;0.0;15.3;53.6;56.3;10.6;4.2;0.0
20222023;NBBL;NBBL A;REGULAR SEASON;Hamburg Towers;Simonas Paukste;Wing;Creator;20222023_NBBL_NBBL A_REGULAR SEASON_Hamburg Towers_Simonas Paukste;3.2;2.4;2004;9;194.6;100;43;18;11;1;16;22;93;0;0;21.6;11.1;4.8;2.0;1.2;0.1;1.8;2.4;10.3;25.2;7.4;26;56;46.4;6;27;22.2;32;83;38.6;30;43;69.8;102.2;89.9;12.4;0.8;-0.4;0.4;1.2;0.6;0.4;1.0;0.2;59.9;6.7;5.7;14.6;1.1;11.8;2.6;0.5;23.8;49.9;42.2;13.6;6.5;36.1
20222023;NBBL;NBBL A;REGULAR SEASON;Hamburg Towers;Tino Wohltmann;Big;Neutral;20222023_NBBL_NBBL A_REGULAR SEASON_Hamburg Towers_Tino Wohltmann;4.8;3.2;2004;5;48.0;20;13;3;2;1;1;5;27;0;0;9.6;4.0;2.6;0.6;0.4;0.2;0.2;1.0;5.4;28.1;4.1;10;16;62.5;0;0;0.0;10;16;62.5;0;5;0.0;121.8;83.3;38.5;-2.2;-0.6;-2.8;0.2;0.2;0.1;0.4;0.3;20.4;4.1;6.0;15.0;3.0;13.6;1.9;1.9;14.5;55.6;62.5;5.2;16.0;0.0
20222023;NBBL;NBBL A;REGULAR SEASON;Kickz IBAM;Alejandro Moreno Valero;Point;Creator;20222023_NBBL_NBBL A_REGULAR SEASON_Kickz IBAM_Alejandro Moreno Valero;1.4;2.6;2004;12;396.1;160;43;49;42;4;42;29;140;1;0;33.0;13.3;3.6;4.1;3.5;0.3;3.5;2.4;11.7;21.8;9.4;46;99;46.5;11;52;21.2;57;151;37.7;35;57;61.4;88.7;88.6;0.1;1.9;3.3;5.1;5.2;0.2;0.8;1.0;0.1;98.6;8.2;7.3;21.3;1.2;6.1;5.3;1.1;23.9;46.0;41.4;19.3;2.9;23.2
20222023;NBBL;NBBL A;REGULAR SEASON;Kickz IBAM;Daniel Riedrich;Forward;Neutral;20222023_NBBL_NBBL A_REGULAR SEASON_Kickz IBAM_Daniel Riedrich;3.9;3.5;2005;10;245.0;95;51;12;6;3;17;24;87;1;0;24.5;9.5;5.1;1.2;0.6;0.3;1.7;2.4;8.7;17.4;6.2;17;45;37.8;16;39;41.0;33;84;39.3;13;25;52.0;94.3;93.7;0.6;-0.1;-0.8;-0.9;0.6;0.3;0.3;0.6;0.1;55.1;5.5;4.0;10.4;0.7;11.4;1.2;1.4;19.2;50.5;48.8;15.2;4.0;15.5
20222023;NBBL;NBBL A;REGULAR SEASON;Kickz IBAM;Darren Jelani Mitchell;Forward;Receiver;20222023_NBBL_NBBL A_REGULAR SEASON_Kickz IBAM_Darren Jelani Mitchell;3.3;4.2;2005;1;3.5;0;1;0;0;0;1;2;-1;0;0;3.5;0.0;1.0;0.0;0.0;0.0;1.0;2.0;-1.0;-34.4;-3.2;0;0;0.0;0;1;0.0;0;1;0.0;0;0;0.0;0.0;74.0;-74.0;-5.1;-0.1;-5.2;-0.2;-0.1;0.0;0.0;-0.5;-2.0;-2.0;0.0;0.0;0.0;14.2;0.0;0.0;22.9;0.0;0.0;49.9;0.0;0.0
20222023;NBBL;NBBL A;REGULAR SEASON;Kickz IBAM;Jamie Jäger;Wing;Neutral;20222023_NBBL_NBBL A_REGULAR SEASON_Kickz IBAM_Jamie Jäger;2.7;3.7;2004;13;208.2;73;19;5;4;1;16;10;50;0;0;16.0;5.6;1.5;0.4;0.3;0.1;1.2;0.8;3.8;14.0;2.9;18;30;60.0;12;35;34.3;30;65;46.2;1;2;50.0;93.3;100.2;-6.9;-1.6;-2.0;-3.6;-0.7;0.2;0.0;0.2;0.0;28.5;2.2;2.3;6.0;0.3;5.2;1.0;0.5;17.3;55.5;55.4;19.5;3.8;1.5
20222023;NBBL;NBBL A;REGULAR SEASON;Kickz IBAM;Janis Modl;Forward;Neutral;20222023_NBBL_NBBL A_REGULAR SEASON_Kickz IBAM_Janis Modl;4.7;3.8;2004;2;6.5;0;0;1;0;0;1;3;0;0;0;3.2;0.0;0.0;0.5;0.0;0.0;0.5;1.5;0.0;-11.8;-1.4;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;44.1;105.3;-61.2;-4.8;0.2;-4.6;-0.1;0.0;0.0;0.0;-0.2;-1.5;-0.8;19.9;83.3;1.0;0.0;0.0;0.0;6.8;0.0;0.0;99.9;0.0;0.0
20222023;NBBL;NBBL A;REGULAR SEASON;Kickz IBAM;Jeremy Julian Kolev;Forward;Creator;20222023_NBBL_NBBL A_REGULAR SEASON_Kickz IBAM_Jeremy Julian Kolev;3.6;2.8;2005;12;264.4;100;38;20;15;12;20;28;113;0;0;22.0;8.3;3.2;1.7;1.3;1.0;1.7;2.3;9.4;23.3;6.2;31;57;54.4;7;19;36.8;38;76;50.0;17;31;54.8;102.7;91.6;11.2;0.6;1.3;1.9;2.3;0.7;0.4;1.1;0.2;75.9;6.3;6.1;17.4;1.0;8.2;2.9;5.1;18.2;56.6;54.6;18.2;5.2;22.4
20222023;NBBL;NBBL A;REGULAR SEASON;Kickz IBAM;Jonathan Paul Zeisberger;Point;Neutral;20222023_NBBL_NBBL A_REGULAR SEASON_Kickz IBAM_Jonathan Paul Zeisberger;1.6;3.3;2006;9;78.8;30;9;7;6;0;13;9;17;0;0;8.8;3.3;1.0;0.8;0.7;0.0;1.4;1.0;1.9;12.8;0.7;6;16;37.5;3;10;30.0;9;26;34.6;9;14;64.3;78.7;95.5;-16.8;-5.4;-0.8;-6.2;-1.1;-0.1;0.1;0.0;0.0;8.3;0.9;5.4;14.9;0.5;6.7;3.8;0.0;25.0;47.5;40.4;28.8;4.4;34.6
20222023;NBBL;NBBL A;REGULAR SEASON;Kickz IBAM;Kisma Syllah;Big;Neutral;20222023_NBBL_NBBL A_REGULAR SEASON_Kickz IBAM_Kisma Syllah;5.0;3.8;2004;12;172.8;44;64;11;5;4;14;30;82;0;0;14.4;3.7;5.3;0.9;0.4;0.3;1.2;2.5;6.8;18.9;3.3;18;34;52.9;0;1;0.0;18;35;51.4;8;23;34.8;96.3;90.7;5.6;-1.9;-0.5;-2.4;0.0;0.2;0.3;0.5;0.1;55.1;4.6;6.3;17.7;0.8;20.8;1.4;2.6;14.8;49.8;51.4;23.7;18.3;22.9
20222023;NBBL;NBBL A;REGULAR SEASON;Kickz IBAM;Leon Martinez;Point;Neutral;20222023_NBBL_NBBL A_REGULAR SEASON_Kickz IBAM_Leon Martinez;1.0;3.4;2005;1;15.7;10;0;1;2;0;2;1;5;0;0;15.7;10.0;0.0;1.0;2.0;0.0;2.0;1.0;5.0;25.1;6.2;1;3;33.3;1;4;25.0;2;7;28.6;5;6;83.3;97.8;97.1;0.7;-4.4;-0.1;-4.5;-0.1;0.0;0.0;0.1;0.1;3.0;3.0;3.5;8.3;0.5;0.0;5.8;0.0;29.2;53.2;35.7;17.2;0.0;71.4
20222023;NBBL;NBBL A;REGULAR SEASON;Kickz IBAM;Leonardo Levent Ses;Combo;Neutral;20222023_NBBL_NBBL A_REGULAR SEASON_Kickz IBAM_Leonardo Levent Ses;1.9;3.7;2005;2;7.0;0;2;2;1;0;1;0;3;0;0;3.5;0.0;1.0;1.0;0.5;0.0;0.5;0.0;1.5;13.2;1.4;0;1;0.0;0;0;0.0;0;1;0.0;0;0;0.0;43.8;79.5;-35.7;-4.3;0.4;-3.9;0.1;0.0;0.0;0.0;-0.1;2.8;1.4;20.9;83.3;2.0;14.5;6.8;0.0;11.8;0.0;0.0;50.0;0.0;0.0
20222023;NBBL;NBBL A;REGULAR SEASON;Kickz IBAM;Maj Dolinsek;Wing;Neutral;20222023_NBBL_NBBL A_REGULAR SEASON_Kickz IBAM_Maj Dolinsek;3.1;3.7;2006;7;124.5;51;19;4;7;0;8;14;41;0;0;17.8;7.3;2.7;0.6;1.0;0.0;1.1;2.0;5.9;19.2;3.6;14;25;56.0;5;21;23.8;19;46;41.3;8;13;61.5;95.3;97.7;-2.4;-2.5;-0.7;-3.2;-0.4;0.2;0.1;0.3;0.1;23.4;3.3;2.5;6.6;0.5;9.2;2.9;0.0;21.6;49.8;46.7;13.4;5.8;17.4
20222023;NBBL;NBBL A;REGULAR SEASON;Kickz IBAM;Nico Zeleznik;Point;Neutral;20222023_NBBL_NBBL A_REGULAR SEASON_Kickz IBAM_Nico Zeleznik;1.5;3.3;2006;2;14.6;6;2;1;0;0;7;2;-1;0;0;7.3;3.0;1.0;0.5;0.0;0.0;3.5;1.0;-0.5;-8.1;-2.2;0;0;0.0;2;3;66.7;2;3;66.7;0;2;0.0;50.0;98.3;-48.3;-5.4;-0.9;-6.3;-0.6;-0.1;0.0;-0.1;-0.4;-2.5;-1.3;3.5;9.0;0.1;7.5;0.0;0.0;30.8;78.9;100.0;64.2;0.0;0.0
20222023;NBBL;NBBL A;REGULAR SEASON;Kickz IBAM;Norwin Gumbinger;Forward;Receiver;20222023_NBBL_NBBL A_REGULAR SEASON_Kickz IBAM_Norwin Gumbinger;3.5;4.1;2006;4;22.0;5;5;0;0;0;1;2;7;0;0;5.5;1.3;1.3;0.0;0.0;0.0;0.3;0.5;1.8;10.5;1.2;1;1;100.0;1;3;33.3;2;4;50.0;0;0;0.0;99.1;93.4;5.7;-4.1;-0.2;-4.3;-0.1;0.0;0.0;0.0;0.1;3.8;0.9;0.0;0.0;0.0;12.8;0.0;0.0;9.8;62.5;62.5;20.0;0.0;0.0
20222023;NBBL;NBBL A;REGULAR SEASON;Kickz IBAM;Ognjen Cocic;Wing;Neutral;20222023_NBBL_NBBL A_REGULAR SEASON_Kickz IBAM_Ognjen Cocic;2.8;3.3;2005;12;200.5;70;27;10;10;0;11;23;71;0;0;16.7;5.8;2.3;0.8;0.8;0.0;0.9;1.9;5.9;18.8;3.8;16;31;51.6;10;27;37.0;26;58;44.8;8;11;72.7;105.8;94.5;11.3;-1.2;-0.3;-1.5;0.3;0.5;0.2;0.7;0.1;42.1;3.5;4.7;13.1;0.9;7.7;2.5;0.0;16.2;56.1;53.4;14.9;4.6;13.8
20222023;NBBL;NBBL A;REGULAR SEASON;Kickz IBAM;Philipp Roos;Big;Receiver;20222023_NBBL_NBBL A_REGULAR SEASON_Kickz IBAM_Philipp Roos;5.0;4.1;2005;12;219.1;51;59;6;5;7;22;34;79;0;0;18.3;4.3;4.9;0.5;0.4;0.6;1.8;2.8;6.6;13.2;2.7;19;33;57.6;0;2;0.0;19;35;54.3;13;24;54.2;88.5;92.9;-4.4;-2.5;-0.1;-2.6;-0.3;0.1;0.3;0.4;0.1;44.8;3.7;3.3;8.6;0.3;15.1;1.1;3.6;13.3;57.2;54.3;32.6;11.9;37.1
20222023;NBBL;NBBL A;REGULAR SEASON;Kickz IBAM;Raul Bader Zignoli;Forward;Neutral;20222023_NBBL_NBBL A_REGULAR SEASON_Kickz IBAM_Raul Bader Zignoli;4.4;4.0;2004;1;2.2;0;2;0;0;0;0;0;2;0;0;2.2;0.0;2.0;0.0;0.0;0.0;0.0;0.0;2.0;21.3;2.1;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0.0;58.7;-58.7;-4.5;0.1;-4.5;0.0;0.0;0.0;0.0;0.3;1.5;1.5;0.0;0.0;0.0;50.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
20222023;NBBL;NBBL A;REGULAR SEASON;Kickz IBAM;Silver Bieling;Wing;Creator;20222023_NBBL_NBBL A_REGULAR SEASON_Kickz IBAM_Silver Bieling;2.8;2.4;2005;12;269.3;128;39;16;7;1;29;28;104;0;0;22.4;10.7;3.3;1.3;0.6;0.1;2.4;2.3;8.7;21.3;5.9;24;44;54.5;20;53;37.7;44;97;45.4;20;25;80.0;101.2;96.8;4.4;0.0;-1.9;-1.9;0.0;0.7;0.2;0.9;0.1;59.1;4.9;4.1;11.3;0.6;8.2;1.3;0.4;22.4;59.8;55.7;21.2;5.1;20.6
20222023;NBBL;NBBL A;REGULAR SEASON;Kickz IBAM;Tarik Idriz;Big;Receiver;20222023_NBBL_NBBL A_REGULAR SEASON_Kickz IBAM_Tarik Idriz;4.9;4.1;2004;1;21.6;6;5;0;0;0;2;2;6;0;0;21.6;6.0;5.0;0.0;0.0;0.0;2.0;2.0;6.0;10.1;2.3;3;6;50.0;0;0;0.0;3;6;50.0;0;0;0.0;86.8;106.7;-19.9;-3.8;-0.4;-4.2;-0.2;0.0;0.0;0.0;0.0;2.8;2.8;0.0;0.0;0.0;15.9;0.0;0.0;16.7;50.0;50.0;25.0;12.3;0.0
20222023;NBBL;NBBL A;REGULAR SEASON;Kickz IBAM;Tin Udovicic;Point;Pure Creator;20222023_NBBL_NBBL A_REGULAR SEASON_Kickz IBAM_Tin Udovicic;1.7;1.0;2005;8;282.2;155;50;50;16;0;30;14;157;1;0;35.3;19.4;6.3;6.3;2.0;0.0;3.8;1.8;19.6;31.7;17.0;44;90;48.9;11;39;28.2;55;129;42.6;34;44;77.3;103.4;91.7;11.8;5.6;1.5;7.0;5.3;1.2;0.4;1.6;0.2;109.3;13.7;8.6;26.3;1.7;10.3;2.9;0.0;28.2;52.9;46.9;16.8;1.6;26.4
20222023;NBBL;NBBL A;REGULAR SEASON;Kickz IBAM;Valentin Kargl;Big;Receiver;20222023_NBBL_NBBL A_REGULAR SEASON_Kickz IBAM_Valentin Kargl;4.8;4.7;2004;7;30.0;3;10;0;1;1;1;1;9;0;0;4.3;0.4;1.4;0.0;0.1;0.1;0.1;0.1;1.3;11.0;1.0;1;3;33.3;0;0;0.0;1;3;33.3;1;4;25.0;73.1;87.0;-13.8;-3.3;0.0;-3.3;0.2;0.0;0.1;0.0;0.1;8.0;1.1;0.0;0.0;0.0;18.1;1.6;3.6;7.8;32.6;33.3;17.4;11.1;33.3
20222023;NBBL;NBBL A;REGULAR SEASON;Kickz IBAM;Vincent Robert Walter;Wing;Receiver;20222023_NBBL_NBBL A_REGULAR SEASON_Kickz IBAM_Vincent Robert Walter;2.5;4.8;2005;2;16.1;0;3;0;0;0;2;0;-2;0;0;8.1;0.0;1.5;0.0;0.0;0.0;1.0;0.0;-1.0;-9.4;-2.3;0;3;0.0;0;0;0.0;0;3;0.0;0;0;0.0;12.8;102.1;-89.3;-4.2;-0.4;-4.6;-0.1;-0.1;0.0;-0.1;-0.3;-1.5;-0.8;0.0;0.0;0.0;10.8;0.0;0.0;12.7;0.0;0.0;40.0;13.1;0.0
20222023;NBBL;NBBL A;REGULAR SEASON;Medipolis SC Jena;Arian Hamzei;Combo;Neutral;20222023_NBBL_NBBL A_REGULAR SEASON_Medipolis SC Jena_Arian Hamzei;2.1;3.8;2004;10;56.8;5;2;4;0;0;13;13;-5;0;0;5.7;0.5;0.2;0.4;0.0;0.0;1.3;1.3;-0.5;-11.3;-2.1;1;2;50.0;1;1;100.0;2;3;66.7;0;2;0.0;37.5;105.6;-68.1;-5.7;-0.9;-6.6;-1.1;-0.3;0.0;-0.4;-0.3;-11.8;-1.2;7.6;22.5;0.3;2.2;0.0;0.0;13.2;65.8;83.3;76.9;2.2;0.0
20222023;NBBL;NBBL A;REGULAR SEASON;Medipolis SC Jena;Ben Köhler;Combo;Creator;20222023_NBBL_NBBL A_REGULAR SEASON_Medipolis SC Jena_Ben Köhler;1.8;2.5;2004;14;399.1;190;39;35;25;0;49;34;114;0;0;28.5;13.6;2.8;2.5;1.8;0.0;3.5;2.4;8.1;18.6;5.9;27;67;40.3;32;107;29.9;59;174;33.9;40;51;78.4;88.3;94.9;-6.5;-0.2;-0.9;-1.1;0.6;0.2;0.4;0.6;0.1;64.9;4.6;5.0;13.8;0.7;6.0;3.1;0.0;26.9;48.9;43.1;20.0;1.5;23.0
20222023;NBBL;NBBL A;REGULAR SEASON;Medipolis SC Jena;Ben Rothammel;Wing;Receiver;20222023_NBBL_NBBL A_REGULAR SEASON_Medipolis SC Jena_Ben Rothammel;2.7;4.1;2004;13;182.3;26;15;7;8;1;9;21;37;0;0;14.0;2.0;1.2;0.5;0.6;0.1;0.7;1.6;2.8;8.4;1.2;9;17;52.9;2;5;40.0;11;22;50.0;2;2;100.0;93.1;95.3;-2.2;-1.6;0.9;-0.7;0.8;0.1;0.2;0.3;0.1;17.5;1.3;7.2;21.0;0.8;5.1;2.2;0.6;7.8;57.0;54.5;28.2;2.7;9.1
20222023;NBBL;NBBL A;REGULAR SEASON;Medipolis SC Jena;Finn Schwaiger;Combo;Neutral;20222023_NBBL_NBBL A_REGULAR SEASON_Medipolis SC Jena_Finn Schwaiger;2.4;3.1;2005;10;87.9;34;4;4;3;0;7;13;23;0;0;8.8;3.4;0.4;0.4;0.3;0.0;0.7;1.3;2.3;15.3;1.1;5;6;83.3;7;21;33.3;12;27;44.4;3;3;100.0;100.6;97.9;2.7;-4.2;-1.2;-5.4;-0.9;0.2;0.0;0.2;0.1;9.4;0.9;4.1;11.0;0.6;2.8;1.7;0.0;17.6;60.3;57.4;19.8;1.3;11.1
20222023;NBBL;NBBL A;REGULAR SEASON;Medipolis SC Jena;Fynn Thure Benzel;Forward;Neutral;20222023_NBBL_NBBL A_REGULAR SEASON_Medipolis SC Jena_Fynn Thure Benzel;4.1;3.1;2005;12;118.4;39;24;6;9;3;10;11;56;0;0;9.9;3.3;2.0;0.5;0.8;0.3;0.8;0.9;4.7;23.2;3.5;16;27;59.3;0;0;0.0;16;27;59.3;7;11;63.6;102.8;92.2;10.6;-2.8;0.4;-2.4;0.1;0.3;0.2;0.4;0.1;36.9;3.1;5.0;13.8;0.6;12.3;3.8;2.7;15.4;62.1;59.3;23.9;7.2;25.9
20222023;NBBL;NBBL A;REGULAR SEASON;Medipolis SC Jena;Julian Rothammel;Combo;Neutral;20222023_NBBL_NBBL A_REGULAR SEASON_Medipolis SC Jena_Julian Rothammel;2.5;3.5;2004;13;177.6;37;26;14;11;1;16;29;50;0;0;13.7;2.8;2.0;1.1;0.8;0.1;1.2;2.2;3.8;12.1;1.2;9;19;47.4;3;13;23.1;12;32;37.5;10;13;76.9;89.3;94.3;-5.0;-2.6;0.7;-2.0;0.2;0.1;0.2;0.3;0.1;26.1;2.0;8.3;24.6;0.9;8.9;3.1;0.6;13.2;49.7;42.2;29.8;8.2;31.3
20222023;NBBL;NBBL A;REGULAR SEASON;Medipolis SC Jena;Ludwig Büschel;Big;Neutral;20222023_NBBL_NBBL A_REGULAR SEASON_Medipolis SC Jena_Ludwig Büschel;4.9;3.7;2005;10;138.4;32;43;6;6;1;9;19;60;1;0;13.8;3.2;4.3;0.6;0.6;0.1;0.9;1.9;6.0;18.1;3.7;10;20;50.0;0;0;0.0;10;20;50.0;12;21;57.1;104.5;90.5;14.0;-1.6;-0.2;-1.8;0.3;0.3;0.2;0.5;0.2;39.9;4.0;5.5;14.9;0.7;19.2;2.2;0.8;11.9;56.3;50.0;23.5;14.1;60.0
20222023;NBBL;NBBL A;REGULAR SEASON;Medipolis SC Jena;Lukas Passarge;Big;Creator;20222023_NBBL_NBBL A_REGULAR SEASON_Medipolis SC Jena_Lukas Passarge;5.0;2.8;2004;10;283.0;108;97;11;13;2;25;23;169;2;0;28.3;10.8;9.7;1.1;1.3;0.2;2.5;2.3;16.9;26.2;13.2;44;73;60.3;2;2;100.0;46;75;61.3;14;22;63.6;107.5;89.3;18.2;2.3;0.1;2.4;2.6;0.9;0.5;1.4;0.2;112.3;11.2;3.7;9.8;0.4;20.2;2.2;0.8;16.5;64.4;62.7;22.8;10.7;18.7
20222023;NBBL;NBBL A;REGULAR SEASON;Medipolis SC Jena;Martin Geuther;Combo;Receiver;20222023_NBBL_NBBL A_REGULAR SEASON_Medipolis SC Jena_Martin Geuther;1.8;4.3;2005;11;75.8;16;4;2;7;0;8;5;9;0;0;6.9;1.5;0.4;0.2;0.6;0.0;0.7;0.5;0.8;7.6;0.4;4;8;50.0;1;6;16.7;5;14;35.7;5;8;62.5;68.0;92.8;-24.8;-4.5;0.6;-4.0;-0.3;-0.2;0.1;-0.1;0.0;4.0;0.4;2.9;7.6;0.3;3.2;4.6;0.0;14.4;46.5;39.3;31.3;0.0;35.7
20222023;NBBL;NBBL A;REGULAR SEASON;Medipolis SC Jena;Max Ndubuisi Nwokedi;Wing;Creator;20222023_NBBL_NBBL A_REGULAR SEASON_Medipolis SC Jena_Max Ndubuisi Nwokedi;3.2;2.8;2004;14;368.0;199;44;16;17;7;45;20;119;0;0;26.3;14.2;3.1;1.1;1.2;0.5;3.2;1.4;8.5;21.7;6.9;46;89;51.7;23;80;28.8;69;169;40.8;38;57;66.7;90.2;95.6;-5.4;-0.1;-1.9;-1.9;0.0;0.3;0.3;0.7;0.1;71.4;5.1;2.5;6.5;0.4;7.3;2.3;2.0;28.4;51.9;47.6;18.8;3.3;22.5
20222023;NBBL;NBBL A;REGULAR SEASON;Medipolis SC Jena;Paul Luis Schwabe;Big;Receiver;20222023_NBBL_NBBL A_REGULAR SEASON_Medipolis SC Jena_Paul Luis Schwabe;5.0;4.7;2005;11;201.3;45;62;2;2;7;19;12;67;0;0;18.3;4.1;5.6;0.2;0.2;0.6;1.7;1.1;6.1;11.6;4.2;14;31;45.2;4;12;33.3;18;43;41.9;5;12;41.7;76.0;96.4;-20.5;-1.9;-0.6;-2.5;-0.2;-0.3;0.2;-0.1;0.0;44.3;4.0;1.2;2.9;0.1;18.4;0.5;3.7;14.6;47.1;46.5;28.2;8.3;11.6
20222023;NBBL;NBBL A;REGULAR SEASON;Medipolis SC Jena;Raphael Falkenthal;Point;Pure Creator;20222023_NBBL_NBBL A_REGULAR SEASON_Medipolis SC Jena_Raphael Falkenthal;1.3;1.0;2005;13;441.8;273;50;62;43;3;53;39;254;0;0;34.0;21.0;3.8;4.8;3.3;0.2;4.1;3.0;19.5;35.2;17.0;62;104;59.6;24;94;25.5;86;198;43.4;77;89;86.5;107.9;90.3;17.6;6.1;3.0;9.0;8.8;2.3;0.8;3.1;0.3;166.4;12.8;7.1;20.3;1.2;6.9;4.8;0.7;28.5;58.4;49.5;18.3;2.4;38.9
20222023;NBBL;NBBL A;REGULAR SEASON;Medipolis SC Jena;Tim Otto;Forward;Receiver;20222023_NBBL_NBBL A_REGULAR SEASON_Medipolis SC Jena_Tim Otto;3.5;4.4;2005;14;269.8;61;36;11;7;4;15;20;55;0;0;19.3;4.4;2.6;0.8;0.5;0.3;1.1;1.4;3.9;10.7;1.9;25;53;47.2;1;11;9.1;26;64;40.6;8;19;42.1;85.7;98.7;-13.0;-1.1;-0.7;-1.8;0.1;0.0;0.1;0.1;0.0;34.1;2.4;4.5;12.2;0.7;8.1;1.3;1.6;14.2;42.6;41.4;17.2;7.6;12.5
20222023;NBBL;NBBL A;REGULAR SEASON;Porsche BBA Ludwigsburg;Abdulhay Kömürkara;Forward;Neutral;20222023_NBBL_NBBL A_REGULAR SEASON_Porsche BBA Ludwigsburg_Abdulhay Kömürkara;3.3;3.1;2005;10;200.1;100;26;10;9;5;20;15;77;0;0;20.0;10.0;2.6;1.0;0.9;0.5;2.0;1.5;7.7;22.2;5.1;27;48;56.3;11;37;29.7;38;85;44.7;13;19;68.4;97.8;99.1;-1.3;-1.6;-1.3;-2.9;-0.4;0.4;0.1;0.5;0.1;48.1;4.8;3.3;8.6;0.5;7.9;2.2;2.1;24.0;54.0;51.2;17.6;7.2;15.3
20222023;NBBL;NBBL A;REGULAR SEASON;Porsche BBA Ludwigsburg;Anton Oelschlegel;Wing;Receiver;20222023_NBBL_NBBL A_REGULAR SEASON_Porsche BBA Ludwigsburg_Anton Oelschlegel;2.8;4.1;2004;2;34.1;5;7;3;0;0;3;1;8;0;0;17.0;2.5;3.5;1.5;0.0;0.0;1.5;0.5;4.0;10.0;2.7;1;2;50.0;0;2;0.0;1;4;25.0;3;4;75.0;88.7;108.3;-19.6;-2.8;-0.3;-3.1;0.1;0.0;0.0;0.0;0.0;6.3;3.1;9.9;31.6;1.0;14.2;0.0;0.0;11.0;44.6;25.0;34.2;15.9;75.0
